Pincode,City Name,State,Top City,Delivery Fees ,Delivery Fees > 500 Rs ,Delivery Fees > 1000 Rs ,Order and packing fees ,Delivery Time,Servicable ,Prescriptions,Cart Orders ,Whatsapp Tap,COD,Online
841423,Gopalganj,Bihar,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
841440,Gopalganj,Bihar,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
841416,Gopalganj,Bihar,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
841505,Gopalganj,Bihar,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
841441,Gopalganj,Bihar,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
841405,Gopalganj,Bihar,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
841425,Gopalganj,Bihar,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
841426,Gopalganj,Bihar,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
841508,Gopalganj,Bihar,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
841407,Gopalganj,Bihar,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
841427,Gopalganj,Bihar,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
841428,Gopalganj,Bihar,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
841436,Gopalganj,Bihar,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
841413,Gopalganj,Bihar,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
841437,Gopalganj,Bihar,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
841501,Gopalganj,Bihar,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
841438,Gopalganj,Bihar,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
841503,Gopalganj,Bihar,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
841409,Gopalganj,Bihar,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
273001,Gorakhpur,Uttar Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
273016,Gorakhpur,Uttar Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
273213,Gorakhpur,Uttar Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
273406,Gorakhpur,Uttar Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
273407,Gorakhpur,Uttar Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
273002,Gorakhpur,Uttar Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
273155,Gorakhpur,Uttar Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
273405,Gorakhpur,Uttar Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
273158,Gorakhpur,Uttar Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
273201,Gorakhpur,Uttar Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
273209,Gorakhpur,Uttar Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
273203,Gorakhpur,Uttar Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
273404,Gorakhpur,Uttar Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
273212,Gorakhpur,Uttar Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
273412,Gorakhpur,Uttar Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
273007,Gorakhpur,Uttar Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
273165,Gorakhpur,Uttar Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
273010,Gorakhpur,Uttar Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
273152,Gorakhpur,Uttar Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
273202,Gorakhpur,Uttar Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
273014,Gorakhpur,Uttar Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
273013,Gorakhpur,Uttar Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
273403,Gorakhpur,Uttar Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
273402,Gorakhpur,Uttar Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
273401,Gorakhpur,Uttar Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
273409,Gorakhpur,Uttar Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
273411,Gorakhpur,Uttar Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
273408,Gorakhpur,Uttar Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
273211,Gorakhpur,Uttar Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
273015,Gorakhpur,Uttar Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
273005,Gorakhpur,Uttar Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
273009,Gorakhpur,Uttar Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
273012,Gorakhpur,Uttar Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
273003,Gorakhpur,Uttar Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
273004,Gorakhpur,Uttar Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
273006,Gorakhpur,Uttar Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
273017,Gorakhpur,Uttar Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
273008,Gorakhpur,Uttar Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
835302,Gumla,Jharkhand,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
835232,Gumla,Jharkhand,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
835230,Gumla,Jharkhand,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
835220,Gumla,Jharkhand,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
835224,Gumla,Jharkhand,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
835233,Gumla,Jharkhand,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
835218,Gumla,Jharkhand,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
835229,Gumla,Jharkhand,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
835203,Gumla,Jharkhand,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
835231,Gumla,Jharkhand,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
835206,Gumla,Jharkhand,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
835208,Gumla,Jharkhand,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
835207,Gumla,Jharkhand,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
473101,Guna,Madhya Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
473105,Guna,Madhya Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
473115,Guna,Madhya Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
473249,Guna,Madhya Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
473118,Guna,Madhya Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
473222,Guna,Madhya Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
473287,Guna,Madhya Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
473113,Guna,Madhya Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
473110,Guna,Madhya Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
473111,Guna,Madhya Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
473226,Guna,Madhya Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
473001,Guna,Madhya Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
473112,Guna,Madhya Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522658,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522614,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522646,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522401,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522409,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522015,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522017,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522005,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522235,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522019,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522020,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522502,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522016,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522508,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522303,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522509,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522305,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522240,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522659,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522663,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522616,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522612,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522233,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522302,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522018,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522410,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522435,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522426,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522438,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522408,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522436,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522402,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522413,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522412,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522421,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522613,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522034,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522112,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522619,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522009,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522439,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522237,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522501,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522236,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522324,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522313,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522202,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522212,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522309,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522113,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522258,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522341,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522304,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522306,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522265,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522415,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522102,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522311,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522310,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522213,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522257,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522261,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522259,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522111,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522262,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522315,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522268,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522314,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522316,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522329,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522124,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522317,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522318,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522211,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522256,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522330,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522325,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522301,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522264,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522312,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522308,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522307,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522611,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522234,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522615,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522660,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522649,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522529,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522603,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522617,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522549,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522647,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522411,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522414,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522657,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522437,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522661,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522626,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522101,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522201,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522503,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522002,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522403,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522601,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522238,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522510,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522001,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522003,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522004,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522007,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522006,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
522239,Guntur,Andhra Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
143507,Gurdaspur,Punjab,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
143511,Gurdaspur,Punjab,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
143604,Gurdaspur,Punjab,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
143605,Gurdaspur,Punjab,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
143525,Gurdaspur,Punjab,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
143520,Gurdaspur,Punjab,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
143530,Gurdaspur,Punjab,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
143529,Gurdaspur,Punjab,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
143602,Gurdaspur,Punjab,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
143514,Gurdaspur,Punjab,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
143506,Gurdaspur,Punjab,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
143513,Gurdaspur,Punjab,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
143518,Gurdaspur,Punjab,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
143512,Gurdaspur,Punjab,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
143516,Gurdaspur,Punjab,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
143515,Gurdaspur,Punjab,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
143517,Gurdaspur,Punjab,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
143526,Gurdaspur,Punjab,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
143527,Gurdaspur,Punjab,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
143528,Gurdaspur,Punjab,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
143532,Gurdaspur,Punjab,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
143519,Gurdaspur,Punjab,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
143531,Gurdaspur,Punjab,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
143533,Gurdaspur,Punjab,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
143505,Gurdaspur,Punjab,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
143521,Gurdaspur,Punjab,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
122102,Gurugram,Haryana,Yes,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
122506,Gurugram,Haryana,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
122505,Gurugram,Haryana,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
122504,Gurugram,Haryana,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
122004,Gurugram,Haryana,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
122017,Gurugram,Haryana,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
122503,Gurugram,Haryana,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
122103,Gurugram,Haryana,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
122101,Gurugram,Haryana,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
122413,Gurugram,Haryana,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
122003,Gurugram,Haryana,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
122414,Gurugram,Haryana,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
122006,Gurugram,Haryana,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
122051,Gurugram,Haryana,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
122001,Gurugram,Haryana,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
122002,Gurugram,Haryana,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
